bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,price
6,2.1357340720221605,427.1468144044321,1038.7811634349032,2.5,0,0,5,12,1942,100000.0
6,2.3214285714285716,464.28571428571433,1094.2857142857142,1.0,0,1,3,3,2008,89800.0
6,2.0723514211886305,414.4702842377261,1031.0077519379845,3.0,0,1,1,1,2009,96700.0
6,1.950381679389313,390.07633587786256,1026.7175572519086,3.0,0,4,2,10,1916,94800.0
6,2.412,482.4,1216.0,3.0,0,4,1,13,1979,101299.99999999999
6,2.3333333333333335,466.6666666666667,1169.3121693121693,1.0,0,3,3,1,1985,99100.0
4,1.6525,330.5,1018.3333333333333,2.0,0,0,5,3,1961,91400.0
6,2.1422018348623855,428.4403669724771,1107.033639143731,1.0,0,0,3,8,1906,99300.0
6,1.7331730769230769,346.63461538461536,985.5769230769231,2.0,1,1,3,3,1921,89700.0
6,1.8256130790190737,365.1226158038147,1114.4414168937328,1.5,0,2,3,6,2008,111400.00000000001
6,2.2392344497607657,447.84688995215316,1108.4529505582136,2.0,0,2,2,13,1928,102299.99999999999
6,2.0693430656934306,413.8686131386861,1041.3625304136253,2.0,0,2,1,8,1969,93200.0
6,2.382936507936508,476.58730158730157,1158.7301587301588,3.0,1,0,5,2,1923,105600.0
6,1.7285714285714286,345.7142857142857,882.5396825396825,3.0,0,0,5,1,1900,107700.0
6,2.1153061224489798,423.06122448979596,1008.1632653061225,2.5,0,4,2,12,1994,93600.0
6,1.9331103678929766,386.62207357859535,973.2441471571907,1.5,0,2,4,7,1904,94900.0
6,1.9277777777777778,385.55555555555554,1018.5185185185186,1.0,0,0,1,4,1993,91600.0
6,1.9660493827160495,393.2098765432099,1259.2592592592594,1.5,0,4,5,4,2015,89700.0
6,2.1744791666666665,434.8958333333333,1083.3333333333333,3.0,0,2,5,3,1978,86200.0
6,1.9809322033898304,396.18644067796606,957.6271186440678,1.0,0,3,2,11,1925,101299.99999999999
6,2.233031674208145,446.60633484162895,1122.1719457013576,1.5,0,1,3,10,1970,98000.0
6,2.080858085808581,416.17161716171614,1039.6039603960396,2.5,0,1,2,7,1901,88800.0
5,2.451863354037267,490.3726708074534,1090.062111801242,2.5,0,0,2,6,1966,98500.0
6,2.5732600732600734,514.6520146520147,1194.1391941391942,3.0,1,2,4,7,1900,89800.0
6,2.278481012658228,455.6962025316456,919.831223628692,1.0,1,4,4,6,1915,93400.0
6,2.219298245614035,443.859649122807,947.3684210526316,1.0,0,3,3,5,1993,96700.0
6,2.350793650793651,470.1587301587302,1044.4444444444446,1.0,0,0,3,10,1966,94600.0
6,2.2327935222672064,446.5587044534413,1072.8744939271255,1.0,0,2,5,8,1954,99600.0
6,1.835164835164835,367.032967032967,989.0109890109891,2.0,0,0,5,2,1928,94500.0
6,1.9408740359897172,388.17480719794344,1053.9845758354757,1.0,0,0,4,2,2005,94200.0
6,2.305263157894737,461.0526315789474,1115.7894736842104,2.5,1,3,3,6,1994,89800.0
6,2.3802395209580838,476.04790419161674,1083.8323353293413,1.5,0,3,5,9,1982,90300.0
6,1.9236453201970443,384.72906403940885,992.6108374384236,2.0,0,0,1,4,1955,93200.0
6,2.355371900826446,471.07438016528926,1115.702479338843,2.5,0,0,1,13,1973,91300.0
6,2.108187134502924,421.6374269005848,964.9122807017544,2.0,0,0,3,7,2002,92400.0
6,2.7331460674157304,546.629213483146,1241.5730337078653,2.0,0,2,3,10,1908,94900.0
6,2.1138328530259365,422.7665706051873,1063.400576368876,3.0,0,1,5,5,1902,92700.0
6,2.448888888888889,489.77777777777777,1097.7777777777778,1.0,1,0,3,6,1968,95400.0
6,2.445392491467577,489.0784982935154,1006.825938566553,2.0,0,2,3,7,2000,104800.0
6,2.4886363636363638,497.72727272727275,1113.6363636363635,1.5,0,4,2,3,1910,110200.00000000001
6,2.1098039215686275,421.9607843137255,956.8627450980392,3.0,1,0,5,13,1967,98900.0
6,2.2608024691358026,452.1604938271605,1067.9012345679014,2.5,0,4,1,3,2009,88800.0
6,1.925,385.0,1011.7647058823529,1.5,0,3,2,1,1956,88700.0
6,2.43646408839779,487.29281767955797,1096.6850828729282,1.0,0,2,5,8,1934,93100.0
6,2.0615079365079363,412.30158730158723,1113.095238095238,1.5,0,2,3,13,1909,96900.0
4,1.5288808664259927,305.7761732851985,1003.6101083032491,2.0,0,3,5,7,1901,94100.0
6,1.9505649717514124,390.11299435028246,1059.322033898305,1.0,0,3,4,11,1922,94200.0
1,2.0,400.0,1140.3508771929824,2.5,0,4,5,5,2006,81300.0
6,2.297183098591549,459.4366197183098,952.1126760563379,1.0,0,1,5,1,2006,100000.0
6,2.212121212121212,442.4242424242424,1072.2610722610723,2.0,0,2,2,12,2008,97400.0
6,2.8707386363636362,574.1477272727273,1076.7045454545455,1.5,0,1,5,12,1946,129900.0
6,2.708206686930091,541.6413373860182,1027.355623100304,2.0,0,3,5,3,1993,105700.0
6,2.0707964601769913,414.15929203539827,1137.1681415929204,1.5,0,4,3,3,1903,122600.0
6,2.2344110854503465,446.8822170900693,1064.6651270207851,3.0,0,3,4,13,1911,120200.0
6,2.6666666666666665,533.3333333333333,1178.5714285714287,1.0,1,4,5,12,1921,128099.99999999999
6,2.2053191489361703,441.06382978723406,1063.8297872340424,2.5,1,2,2,5,1930,88400.0
6,2.299638989169675,459.92779783393496,1018.0505415162455,2.5,0,4,4,4,1976,90400.0
6,1.7025316455696202,340.50632911392404,936.7088607594936,1.0,0,3,1,8,1976,90600.0
6,2.2041666666666666,440.8333333333333,933.3333333333334,1.0,0,1,3,10,2002,90600.0
6,1.3,260.0,733.3333333333333,1.0,0,0,1,5,1939,90600.0
6,2.344551282051282,468.9102564102564,1000.0,1.0,0,1,2,1,2007,99800.0
6,1.6661676646706587,333.23353293413174,1131.7365269461077,2.5,0,0,2,8,1957,91300.0
6,1.7164502164502164,343.2900432900433,1017.3160173160175,1.0,0,2,2,13,1993,90400.0
6,1.952415812591508,390.48316251830164,982.4304538799414,3.0,0,3,2,5,1929,87500.0
6,2.085664335664336,417.13286713286715,979.0209790209791,3.0,0,0,1,6,2015,89500.0
6,2.207482993197279,441.4965986394558,1000.0,2.0,0,1,5,11,1977,97500.0
6,2.2840236686390534,456.8047337278107,1071.0059171597632,3.0,0,4,2,8,2009,97400.0
4,2.032258064516129,406.4516129032258,1103.225806451613,2.0,0,2,2,6,1919,107600.0
5,2.2436974789915967,448.73949579831935,1207.9831932773109,2.5,0,4,1,7,2002,95700.0
6,2.25,450.0,1275.5102040816325,1.5,0,2,5,9,1956,90200.0
5,1.7363636363636363,347.27272727272725,909.090909090909,3.0,0,2,2,4,1993,100000.0
6,1.8055555555555556,361.11111111111114,1000.0,2.5,0,2,2,8,1985,87500.0
6,1.8380809595202399,367.616191904048,1100.4497751124438,2.0,1,2,5,3,1943,100000.0
6,1.7960526315789473,359.2105263157895,1021.9298245614035,3.0,0,0,3,9,1934,85400.0
6,1.8648068669527897,372.9613733905579,1034.334763948498,2.0,0,0,5,11,2007,84200.0
6,2.763888888888889,552.7777777777777,1250.0,1.5,0,4,2,3,2011,88300.0
6,2.0705645161290325,414.1129032258065,1040.3225806451612,2.5,0,1,1,5,2016,86300.0
6,1.778538812785388,355.7077625570776,917.8082191780821,1.0,0,0,4,10,1946,89800.0
6,1.9,380.0,1060.0,1.0,0,1,3,10,1937,90000.0
6,2.292452830188679,458.4905660377358,1030.188679245283,1.5,0,1,3,4,2011,95500.0
6,2.4380341880341883,487.60683760683764,1102.5641025641025,2.5,0,0,5,2,1928,90100.0
6,2.0722433460076046,414.44866920152094,1015.2091254752851,1.5,0,0,3,9,1905,97600.0
6,1.8377483443708609,367.5496688741722,1016.5562913907285,1.0,0,3,4,7,1959,92100.0
6,2.303921568627451,460.78431372549016,1034.3137254901962,3.0,0,3,2,12,2019,92000.0
6,2.1228813559322033,424.57627118644064,1042.3728813559323,3.0,0,2,1,13,2012,87000.0
6,1.9299065420560748,385.98130841121497,994.392523364486,3.0,0,3,3,10,2003,104900.0
6,2.100790513833992,420.15810276679844,1114.6245059288538,2.0,1,3,5,11,2007,88700.0
5,3.3578125,671.5625,1054.1666666666667,3.0,0,0,4,7,1935,500000.99999999994
6,4.0,800.286944045911,1080.3443328550932,1.0,0,2,4,1,2014,500000.99999999994
5,3.8685185185185187,773.7037037037037,1122.2222222222222,2.5,0,2,2,13,1903,500000.99999999994
5,3.996301775147929,799.2603550295858,1065.0887573964499,2.0,1,2,5,6,1911,500000.99999999994
5,4.0,818.7817258883248,1015.228426395939,1.0,1,4,4,9,1922,500000.99999999994
4,3.5479814692256784,709.5962938451356,1070.1522170747849,1.5,1,0,3,1,1910,500000.99999999994
6,4.0,936.8263473053892,1173.6526946107783,3.0,0,0,4,7,1916,500000.99999999994
6,4.0,836.5591397849462,967.741935483871,2.0,0,0,4,8,1975,500000.99999999994
6,4.0,1034.4827586206898,1213.7931034482758,1.5,0,1,2,8,1902,500000.99999999994
6,4.0,838.5678391959798,1057.7889447236182,1.0,0,4,1,1,1938,500000.99999999994
6,3.354338842975207,670.8677685950414,1084.710743801653,1.5,0,2,3,12,2011,500000.99999999994
6,3.6351717902350815,727.0343580470163,1031.6455696202531,1.0,0,2,3,3,1955,500000.99999999994
5,3.8035714285714284,760.7142857142857,1012.6728110599079,3.0,0,2,5,11,1949,500000.99999999994
5,3.7358934169278997,747.1786833855799,1217.8683385579939,2.5,1,3,5,7,1972,500000.99999999994
6,3.2036328871892925,640.7265774378585,925.4302103250478,2.0,0,1,2,12,1952,500000.99999999994
6,3.7287822878228782,745.7564575645756,1012.9151291512915,1.5,0,2,2,10,1923,500000.99999999994
6,4.0,922.9032258064516,1161.2903225806454,3.0,0,2,4,4,1973,500000.99999999994
6,4.0,832.1022727272726,1039.7727272727273,1.0,0,3,2,2,1904,500000.99999999994
5,4.0,849.4816211121582,1052.780395852969,2.0,0,4,2,7,1927,500000.99999999994
6,4.0,929.3749999999999,1018.75,3.0,0,3,5,9,1961,500000.99999999994
6,3.617569352708058,723.5138705416116,1100.3963011889036,2.0,0,1,2,7,1958,500000.99999999994
6,2.9163987138263665,583.2797427652733,1045.016077170418,3.0,0,3,3,3,1906,500000.99999999994
6,2.9191176470588234,583.8235294117646,926.4705882352941,2.0,0,2,5,7,1904,500000.99999999994
2,3.635948905109489,727.1897810218978,1041.9708029197081,1.5,0,1,2,12,1961,500000.99999999994
6,3.2214828897338403,644.296577946768,1038.022813688213,1.5,0,0,5,5,1924,500000.99999999994
6,3.06198347107438,612.396694214876,987.603305785124,2.5,0,0,3,8,1955,500000.99999999994
6,3.5033444816053514,700.6688963210703,1147.1571906354513,3.0,0,1,2,3,1997,500000.99999999994
4,3.5876923076923077,717.5384615384615,1073.8461538461538,2.0,0,1,2,13,1962,500000.99999999994
4,3.5693916349809887,713.8783269961978,998.0988593155894,3.0,0,3,3,2,2006,500000.99999999994
6,2.6319605568445477,526.3921113689096,1077.7262180974478,1.0,0,1,4,1,1958,500000.99999999994
6,3.705223880597015,741.044776119403,970.1492537313433,2.5,0,1,3,7,1974,500000.99999999994
6,4.0,846.484375,992.1875,3.0,0,2,2,9,1915,500000.99999999994
6,3.2777777777777777,655.5555555555555,1011.4942528735634,2.5,0,2,2,5,1926,500000.99999999994
6,3.2706766917293235,654.1353383458647,1147.3684210526317,2.5,0,3,5,7,1946,500000.99999999994
6,3.7745454545454544,754.9090909090909,985.4545454545455,1.0,0,4,1,10,1979,500000.99999999994
6,3.174390243902439,634.8780487804878,1112.1951219512196,1.5,0,1,5,9,1981,500000.99999999994
6,3.7009419152276295,740.1883830455259,1084.7723704866562,3.0,0,3,3,12,1957,500000.99999999994
6,3.716374269005848,743.2748538011696,1111.111111111111,1.0,0,0,1,4,1952,500000.99999999994
6,3.7969924812030076,759.3984962406015,1085.2130325814537,2.0,0,4,5,4,1939,500000.99999999994
6,3.510658914728682,702.1317829457364,1023.2558139534884,3.0,0,3,3,11,1912,500000.99999999994
6,4.0,856.25,964.2857142857143,1.0,0,0,4,5,1958,500000.99999999994
5,1.9906174334140436,398.12348668280873,1082.9297820823244,1.0,1,1,1,2,1923,500000.99999999994
4,1.8890429958391124,377.8085991678225,1062.4133148404992,2.5,0,2,5,11,1918,500000.99999999994
5,2.0279034690799396,405.5806938159879,1084.4645550527903,2.5,1,1,5,3,1907,500000.99999999994
5,2.004424778761062,400.8849557522124,1131.7600786627336,1.5,0,2,5,6,1932,337500.0
4,1.8509664292980672,370.19328585961347,1019.3285859613428,1.0,0,0,5,3,1915,387500.0
4,2.3260481712756467,465.20963425512934,1064.228367528992,1.0,0,0,4,9,1989,500000.99999999994
5,2.2874220374220373,457.4844074844075,1073.804573804574,1.5,0,4,5,2,2011,500000.99999999994
6,2.705808080808081,541.1616161616162,1095.959595959596,1.5,0,0,5,4,2006,500000.99999999994
6,3.2200956937799043,644.0191387559809,1023.9234449760766,3.0,0,4,5,8,1937,500000.99999999994
6,4.0,920.3947368421053,973.6842105263158,2.5,0,0,5,1,1921,500000.99999999994
6,3.6480637813211847,729.612756264237,1100.2277904328016,2.0,0,0,4,3,1947,500000.99999999994
6,2.7411467116357504,548.2293423271501,1106.239460370995,1.0,0,3,1,13,1965,500000.99999999994
5,2.653903903903904,530.7807807807808,1123.1231231231232,3.0,0,4,2,13,1975,500000.99999999994
6,3.33277027027027,666.5540540540541,1121.6216216216217,2.5,0,2,4,2,1980,500000.99999999994
5,2.2549019607843137,450.98039215686276,1106.1130334486736,1.0,0,0,5,9,1917,500000.99999999994
4,1.6294642857142858,325.89285714285717,1174.107142857143,2.5,0,3,5,6,1924,350000.0
2,1.2206572769953052,244.13145539906105,1370.8920187793428,2.0,0,2,3,11,1928,500000.99999999994
2,1.7108626198083068,342.17252396166134,1159.744408945687,3.0,0,0,4,6,1905,350000.0
3,1.5740740740740742,314.81481481481484,1045.4840805718,1.0,0,0,5,7,1996,350000.0
4,1.4885057471264367,297.7011494252873,1117.5950486295314,2.0,0,4,2,10,1983,500000.0
6,2.8805309734513274,576.1061946902655,951.3274336283187,1.5,0,4,2,11,1925,500000.99999999994
6,3.0847665847665846,616.953316953317,1120.3931203931204,1.0,0,4,5,10,1945,500000.99999999994
6,3.80188679245283,760.377358490566,946.5408805031446,1.5,0,4,5,4,1954,500000.99999999994
6,3.0966183574879227,619.3236714975845,1111.111111111111,1.5,0,2,4,1,1989,500000.99999999994
1,1.7593103448275862,351.8620689655172,1168.9655172413793,2.0,0,4,1,4,1944,500000.99999999994
3,2.306949806949807,461.3899613899614,1150.5791505791506,2.0,0,4,4,13,1937,500000.99999999994
6,2.2541966426858515,450.83932853717033,1043.1654676258993,2.5,0,0,5,12,1926,500000.0
3,2.1785714285714284,435.71428571428567,1064.935064935065,2.0,0,3,5,12,1951,316700.0
2,3.4384449244060473,687.6889848812094,1384.4492440604752,3.0,0,4,3,4,1989,500000.99999999994
6,2.7397003745318353,547.940074906367,1000.0,3.0,0,1,5,13,1900,500000.99999999994
4,2.412599318955732,482.51986379114646,1217.934165720772,2.0,0,2,4,10,1916,500000.99999999994
2,2.9944237918215615,598.8847583643123,1386.617100371747,1.5,0,3,1,10,1981,500000.99999999994
6,2.736007462686567,547.2014925373135,1054.1044776119404,1.5,0,0,1,11,1955,500000.99999999994
6,2.403284671532847,480.6569343065694,1036.4963503649635,2.5,0,1,2,7,1971,500000.99999999994
6,2.6066433566433567,521.3286713286714,1160.8391608391607,1.0,0,1,3,4,2017,500000.99999999994
4,2.467811158798283,493.56223175965664,1092.274678111588,3.0,1,2,4,6,1930,500000.99999999994
6,2.747422680412371,549.4845360824743,927.8350515463918,2.0,0,4,5,4,1992,500000.99999999994
6,2.9299065420560746,585.981308411215,1040.4984423676012,2.5,0,4,5,7,1988,500000.99999999994
6,2.608324439701174,521.6648879402347,1201.7075773745999,3.0,0,3,3,11,1922,500000.99999999994
6,2.775409836065574,555.0819672131148,950.8196721311475,2.0,0,4,1,1,2005,500000.99999999994
4,2.1455767077267636,429.1153415453527,1062.709966405375,3.0,0,0,4,5,1979,477299.99999999994
4,2.0794261721483553,415.8852344296711,1076.2771168649406,1.5,1,1,4,13,1930,305000.0
4,2.509481668773704,501.8963337547408,1101.1378002528445,2.0,0,1,4,9,1906,500000.99999999994
6,2.9429611650485437,588.5922330097087,1055.8252427184466,1.5,0,0,3,3,1937,494700.0
5,1.0,197.29064039408868,982.7586206896551,1.0,0,1,5,8,1955,181300.0
4,1.7654255319148937,353.0851063829787,1111.7021276595744,1.5,0,4,4,2,1947,283300.0
4,1.5193392425463337,303.86784850926676,1064.464141821112,1.5,1,0,1,5,2019,277500.0
5,1.871475054229935,374.295010845987,1159.4360086767897,2.5,0,1,4,12,2004,409999.99999999994
4,1.6840591618734593,336.81183237469185,1057.518488085456,1.5,1,2,3,6,1906,275000.0
3,1.8024564994882293,360.49129989764583,1060.388945752303,2.5,0,4,3,9,2013,337500.0
4,1.775,355.0,1050.0,1.5,0,3,2,2,1981,268800.0
3,1.819672131147541,363.9344262295082,1103.8251366120217,3.0,0,2,1,1,2018,393800.0
5,1.5321888412017168,306.43776824034336,1027.1816881258942,3.0,0,1,2,11,1908,325000.0
5,1.7653061224489797,353.0612244897959,1084.1836734693877,1.0,0,1,2,7,1911,360000.0
3,1.800131926121372,360.0263852242744,1183.377308707124,1.5,0,2,3,5,1967,420800.0
6,1.9472511144130757,389.45022288261515,1050.5200594353641,2.5,0,0,1,5,1912,348100.0
4,2.376897133220911,475.37942664418216,1092.7487352445194,1.5,1,0,3,7,2009,360200.0
6,2.077142857142857,415.4285714285714,960.0,2.0,0,3,2,7,1932,300000.0
6,2.2823691460055096,456.4738292011019,1107.4380165289258,3.0,0,2,1,13,1993,336300.0
6,2.2857142857142856,457.1428571428571,1000.0,1.5,1,0,2,4,1983,225000.0
3,2.25,450.0,1500.0,1.0,1,0,1,11,2000,350000.0
6,2.115689381933439,423.13787638668776,1049.1283676703645,2.5,0,0,2,6,1931,347800.0
6,2.9022801302931596,580.4560260586319,1003.257328990228,3.0,0,3,5,12,1910,485100.0
6,2.761904761904762,552.3809523809524,1010.9890109890109,1.0,1,1,3,3,2010,409800.0
6,2.6405038759689923,528.1007751937984,1102.7131782945737,2.5,0,0,2,3,1950,427500.00000000006
3,2.561348077935756,512.2696155871512,1164.2969984202211,2.5,1,4,2,11,1947,500000.99999999994
6,2.4021381578947367,480.42763157894734,1072.3684210526317,1.0,0,3,3,12,2014,500000.99999999994
6,3.2810880829015545,656.217616580311,1041.4507772020725,3.0,0,0,2,7,1941,500000.99999999994
5,2.7782608695652176,555.6521739130435,1146.583850931677,1.5,0,3,2,4,1964,500000.99999999994
6,3.6861702127659575,737.2340425531914,950.354609929078,2.5,0,0,3,5,1932,500000.99999999994
6,3.4157894736842107,683.1578947368422,915.7894736842105,1.0,0,2,4,13,2010,500000.99999999994
6,3.403345724907063,680.6691449814126,1100.3717472118958,1.5,0,3,1,1,1904,500000.99999999994
6,2.3829201101928374,476.58402203856747,1063.3608815426999,3.0,0,1,4,11,1915,500000.99999999994
6,2.8349056603773586,566.9811320754717,896.2264150943397,1.5,0,3,5,9,1957,500000.99999999994
6,2.2184115523465704,443.6823104693141,1039.71119133574,2.5,0,2,3,8,1993,412500.0
6,2.9237288135593222,584.7457627118645,1052.7306967984935,3.0,0,1,4,10,1954,500000.99999999994
6,2.4456018518518516,489.1203703703703,1062.5,1.5,0,4,3,9,1948,500000.99999999994
5,2.1382978723404253,427.65957446808505,1065.3495440729484,1.0,0,2,2,7,2011,459999.99999999994
6,3.8293172690763053,765.8634538152611,1048.1927710843372,1.5,0,1,5,2,1973,500000.99999999994
6,3.2308868501529053,646.1773700305811,1015.2905198776758,2.5,0,0,2,5,1947,500000.99999999994
6,2.645580589254766,529.1161178509532,1100.51993067591,1.5,0,0,3,6,1943,500000.99999999994
6,2.7661064425770308,553.2212885154062,974.7899159663865,2.5,1,4,3,9,2012,500000.99999999994
6,2.5430711610486894,508.61423220973785,1018.7265917602997,1.0,0,3,2,3,1901,500000.99999999994
6,3.4245901639344263,684.9180327868853,1022.950819672131,3.0,0,1,5,4,2004,500000.99999999994
6,3.3091872791519434,661.8374558303886,1010.6007067137809,3.0,0,4,5,10,2009,461300.00000000006
6,3.779843444227006,755.9686888454012,1050.8806262230921,1.5,0,4,3,1,1996,500000.99999999994
6,3.4496644295302015,689.9328859060403,973.1543624161075,2.0,0,4,1,12,2004,500000.99999999994
6,3.5955882352941178,719.1176470588235,995.0980392156863,2.0,0,1,3,3,1958,500000.99999999994
6,2.059852670349908,411.97053406998157,1090.2394106813997,1.0,1,0,3,11,1903,207700.0
6,2.1175595238095237,423.51190476190476,1081.845238095238,2.5,0,3,5,10,1988,254199.99999999997
6,3.25,650.0,1101.6949152542372,2.0,0,0,1,8,1997,340400.0
6,1.9821899736147757,396.4379947229551,1017.1503957783641,2.0,0,4,2,8,1918,309100.0
6,2.363471971066908,472.6943942133816,1028.9330922242314,3.0,0,4,3,2,1910,271600.0
6,1.6833333333333333,336.6666666666667,766.6666666666667,1.5,0,3,4,11,1973,237500.0
6,2.5813148788927336,516.2629757785467,958.4775086505191,1.0,0,4,1,3,1900,340400.0
6,2.2862453531598512,457.24907063197026,1037.174721189591,1.0,0,4,3,3,1904,308300.0
5,1.79002079002079,358.004158004158,1114.3451143451143,2.5,0,0,2,1,1924,232500.00000000003
5,1.8829321663019694,376.58643326039385,1148.796498905908,2.0,0,1,2,11,1994,319400.0
4,1.9181184668989546,383.6236933797909,1108.01393728223,1.5,0,4,5,11,2000,319400.0
6,2.527638190954774,505.52763819095475,1010.0502512562814,2.0,0,1,1,4,1947,372800.0
5,1.7504,350.08,1115.2,2.5,0,3,4,2,1946,327300.0
3,1.7017257462686568,340.34514925373134,1087.2201492537315,3.0,0,1,4,8,2008,300000.0
5,1.1293859649122806,225.8771929824561,881.578947368421,2.5,0,1,4,10,1932,184400.0
4,1.6176983435047951,323.53966870095906,1039.232781168265,2.0,0,4,4,8,1938,366700.0
4,1.8858381502890174,377.1676300578035,1092.4855491329479,1.5,0,0,2,10,1992,281300.0
3,1.6623858447488584,332.4771689497717,1065.0684931506848,2.0,0,2,4,4,1924,320000.0
3,1.6590389016018308,331.80778032036613,1164.7597254004577,1.0,0,1,1,9,1983,55000.00000000001
2,1.667208672086721,333.4417344173442,1072.0867208672087,3.0,0,1,2,1,1910,275000.0
6,1.9933586337760911,398.67172675521823,1079.6963946869068,1.0,0,1,3,12,1918,222100.0
6,1.845945945945946,369.18918918918916,1013.5135135135135,3.0,0,2,1,2,1995,230900.00000000003
6,2.7577639751552794,551.5527950310559,1055.9006211180124,2.0,0,2,5,6,1917,202800.0
6,2.3678010471204187,473.5602094240837,1109.9476439790576,1.5,0,3,1,11,1959,143000.0
6,1.853658536585366,370.7317073170732,1036.5853658536585,2.5,0,1,5,3,1928,185700.0
5,2.068702290076336,413.74045801526717,1229.0076335877861,2.0,0,1,3,12,1921,333300.0
6,2.5258620689655173,505.1724137931035,958.6206896551724,1.5,0,1,4,11,2005,289400.0
6,2.8552036199095023,571.0407239819004,1009.0497737556561,2.5,0,0,1,6,2002,427299.99999999994
6,2.843137254901961,568.6274509803922,1016.3398692810457,1.5,0,1,5,13,1964,373600.0
6,2.239018087855297,447.8036175710594,1108.5271317829456,2.5,0,3,4,13,1975,340800.0
5,1.9609195402298851,392.18390804597703,1186.206896551724,1.0,0,4,5,8,1971,372700.0
6,2.8607594936708862,572.1518987341773,1113.9240506329113,3.0,0,0,5,8,1992,344200.0
5,1.7508503401360545,350.1700680272109,1120.748299319728,3.0,0,3,3,1,1910,352400.0
6,2.2045454545454546,440.90909090909093,1102.2727272727273,2.5,0,4,2,11,1961,346700.0
6,2.6629464285714284,532.5892857142857,915.1785714285714,2.5,0,0,2,8,1958,357600.0
6,2.4133663366336635,482.6732673267327,935.6435643564357,2.0,0,3,3,12,1972,331000.0
6,1.895985401459854,379.1970802919708,1105.8394160583941,2.0,0,1,3,13,1963,343800.0
6,2.039473684210526,407.8947368421052,1052.6315789473683,1.0,0,0,5,13,1938,318100.0
6,2.1652806652806653,433.05613305613304,1097.7130977130978,1.5,0,3,3,6,1955,353900.0
6,2.318725099601594,463.7450199203188,1055.7768924302788,2.0,0,3,3,13,1955,350900.0
6,2.479750778816199,495.9501557632398,959.5015576323988,3.0,0,1,2,12,1925,386000.0
6,2.933333333333333,586.6666666666666,1025.0,1.0,0,3,1,10,1917,400000.0
6,2.870614035087719,574.1228070175439,969.2982456140351,1.0,0,0,4,6,1982,418800.0
6,2.912280701754386,582.4561403508773,1096.4912280701756,1.0,0,3,4,2,1943,440100.0
6,2.9716157205240177,594.3231441048035,1048.0349344978165,2.5,0,2,3,5,1910,354300.0
6,2.906474820143885,581.294964028777,1002.3980815347721,1.5,0,0,2,11,1947,405800.0
6,2.4316702819956615,486.3340563991323,1062.9067245119306,2.5,0,1,2,4,1970,500000.99999999994
6,3.0101214574898787,602.0242914979757,979.7570850202429,2.5,0,1,5,1,1962,489799.99999999994
6,2.6564019448946516,531.2803889789303,1024.3111831442463,1.0,0,1,2,11,1911,465700.0
6,2.9510869565217392,590.2173913043479,1187.5,2.5,0,1,5,10,1986,500000.99999999994
6,3.15702479338843,631.404958677686,1008.2644628099173,1.0,0,0,3,13,1991,500000.99999999994
6,2.337548638132296,467.50972762645915,1003.8910505836576,1.5,0,2,2,10,1984,500000.99999999994
6,2.016025641025641,403.2051282051282,839.7435897435897,1.5,0,0,4,8,1984,374300.0
4,1.8455696202531646,369.11392405063293,1106.3291139240505,1.5,0,2,3,13,1962,463600.0
4,2.0768245838668373,415.36491677336744,1043.5339308578746,1.0,0,3,4,13,1989,340800.0
6,2.7154963680387407,543.0992736077482,1075.0605326876512,2.0,0,0,3,3,2011,414100.0
5,2.381203007518797,476.24060150375936,1108.2706766917295,3.0,0,2,1,1,1995,394700.0
6,1.5813093980992607,316.26187961985215,994.7201689545934,2.0,0,3,1,8,1985,450000.0
6,1.9751381215469612,395.02762430939225,986.1878453038673,1.5,0,3,1,12,1916,307000.0
4,1.8329621380846326,366.5924276169265,1262.8062360801782,2.5,0,3,1,11,1994,348800.0
5,1.688212927756654,337.6425855513308,1067.173637515843,1.0,0,2,4,1,1902,301900.0
6,2.057142857142857,411.4285714285714,1052.3809523809525,2.0,0,3,2,13,1932,310000.0
3,1.762368815592204,352.4737631184408,1103.4482758620688,1.5,0,4,3,10,1949,225000.0
5,1.7792,355.84,988.8000000000001,1.5,0,3,1,8,2006,315500.0
6,2.6774509803921567,535.4901960784314,1049.0196078431372,1.0,0,4,1,11,1999,420099.99999999994
6,2.090032154340836,418.0064308681672,1144.694533762058,2.5,0,4,4,12,1967,394000.0
5,1.563373253493014,312.6746506986028,1018.9620758483034,2.5,0,4,3,10,1962,412500.0
6,2.6789473684210527,535.7894736842105,978.9473684210527,1.5,0,4,3,1,1990,446600.0
6,2.505952380952381,501.1904761904762,1047.6190476190477,3.0,0,2,1,12,1986,500000.99999999994
6,2.622137404580153,524.4274809160306,1007.6335877862595,1.0,0,3,3,12,1908,420000.0
6,2.1436950146627565,428.7390029325513,991.2023460410558,1.5,0,0,1,12,1973,362200.0
6,2.8630573248407645,572.6114649681529,1124.203821656051,1.0,0,0,1,13,1918,355800.0
6,2.7666666666666666,553.3333333333334,1040.5797101449275,1.5,0,3,5,5,1947,334700.0
6,2.0691318327974275,413.8263665594855,1112.540192926045,2.0,0,1,3,5,1997,321300.0
6,1.92128801431127,384.25760286225403,1067.978533094812,3.0,1,0,5,10,1936,324000.0
4,1.8365930599369085,367.3186119873817,1076.9716088328075,1.5,0,3,5,11,1950,243100.0
6,2.1222826086956523,424.4565217391305,1024.4565217391303,2.0,1,4,2,11,2006,324300.0
